Vuln ID,Severity,Group Title,Rule ID,STIG ID,Rule Title,Discussion,IA Controls,Check Content,Fix Text,False Positives,False Negatives,Documentable,Mitigations,Potential Impact,Third Party Tools,Mitigation Control,Responsibility,Severity Override Guidance,Check Content Reference,Classification,STIG,VMS Asset Posture,CCI
V-38636,medium,SRG-OS-999999,SV-50437r1_rule,RHEL-06-000159,The system must retain enough rotated audit logs to cover the required log retention period.,The total storage for audit log files must be large enough to retain log information over the period required. This is a function of the maximum log file size and the number of logs retained.,,,"Determine how many log files ""auditd"" should retain when it rotates logs. Edit the file ""/etc/audit/auditd.conf"". Add or modify the following line, substituting [NUMLOGS] with the correct value: 

num_logs = [NUMLOGS]

Set the value to 5 for general-purpose systems. Note that values less than 2 result in no log rotation.",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:1059,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000366
The organization implements the security configuration settings.
NIST SP 800-53 :: CM-6 b
NIST SP 800-53A :: CM-6.1 (iv)
NIST SP 800-53 Revision 4 :: CM-6 b

"
V-38638,medium,SRG-OS-000029,SV-50439r3_rule,RHEL-06-000259,The graphical desktop environment must have automatic lock enabled.,"Enabling the activation of the screen lock after an idle period ensures password entry will be required in order to access the system, preventing access by passersby.",,,"Run the following command to activate locking of the screensaver in the GNOME desktop when it is activated: 

# gconftool-2 --direct \
--config-source xml:readwrite:/etc/gconf/gconf.xml.mandatory \
--type bool \
--set /apps/gnome-screensaver/lock_enabled true",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:669,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000057
The information system initiates a session lock after the organization-defined time period of inactivity.
NIST SP 800-53 :: AC-11 a
NIST SP 800-53A :: AC-11.1 (ii)
NIST SP 800-53 Revision 4 :: AC-11 a

"
V-38639,low,SRG-OS-000031,SV-50440r3_rule,RHEL-06-000260,The system must display a publicly-viewable pattern during a graphical desktop environment session lock.,Setting the screensaver mode to blank-only conceals the contents of the display from passersby.,,,"Run the following command to set the screensaver mode in the GNOME desktop to a blank screen: 

# gconftool-2 \
--direct \
--config-source xml:readwrite:/etc/gconf/gconf.xml.mandatory \
--type string \
--set /apps/gnome-screensaver/mode blank-only",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:477,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000060
The information system conceals, via the session lock, information previously visible on the display with a publicly viewable image.
NIST SP 800-53 :: AC-11 (1)
NIST SP 800-53A :: AC-11 (1).1
NIST SP 800-53 Revision 4 :: AC-11 (1)

"
V-38640,low,SRG-OS-000096,SV-50441r2_rule,RHEL-06-000261,The Automatic Bug Reporting Tool (abrtd) service must not be running.,"Mishandling crash data could expose sensitive information about vulnerabilities in software executing on the local machine, as well as sensitive information from within a process's address space or registers.",,,"The Automatic Bug Reporting Tool (""abrtd"") daemon collects and reports crash data when an application crash is detected. Using a variety of plugins, abrtd can email crash reports to system administrators, log crash reports to files, or forward crash reports to a centralized issue tracking system such as RHTSupport. The ""abrtd"" service can be disabled with the following commands: 

# chkconfig abrtd off
# service abrtd stop",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:283,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000382
The organization configures the information system to prohibit or restrict the use of organization defined functions, ports, protocols, and/or services.
NIST SP 800-53 :: CM-7
NIST SP 800-53A :: CM-7.1 (iii)
NIST SP 800-53 Revision 4 :: CM-7 b

"
V-38641,low,SRG-OS-000096,SV-50442r3_rule,RHEL-06-000262,The atd service must be disabled.,"The ""atd"" service could be used by an unsophisticated insider to carry out activities outside of a normal login session, which could complicate accountability. Furthermore, the need to schedule tasks with ""at"" or ""batch"" is not common.",,,"The ""at"" and ""batch"" commands can be used to schedule tasks that are meant to be executed only once. This allows delayed execution in a manner similar to cron, except that it is not recurring. The daemon ""atd"" keeps track of tasks scheduled via ""at"" and ""batch"", and executes them at the specified time. The ""atd"" service can be disabled with the following commands: 

# chkconfig atd off
# service atd stop",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:327,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000382
The organization configures the information system to prohibit or restrict the use of organization defined functions, ports, protocols, and/or services.
NIST SP 800-53 :: CM-7
NIST SP 800-53A :: CM-7.1 (iii)
NIST SP 800-53 Revision 4 :: CM-7 b

"
V-38642,low,SRG-OS-999999,SV-50443r1_rule,RHEL-06-000346,The system default umask for daemons must be 027 or 022.,The umask influences the permissions assigned to files created by a process at run time. An unnecessarily permissive umask could result in files being created with insecure permissions.,,,"The file ""/etc/init.d/functions"" includes initialization parameters for most or all daemons started at boot time. The default umask of 022 prevents creation of group- or world-writable files. To set the default umask for daemons, edit the following line, inserting 022 or 027 for [UMASK] appropriately: 

umask [UMASK]

Setting the umask to too restrictive a setting can cause serious errors at runtime. Many daemons on the system already individually restrict themselves to a umask of 077 in their own init scripts.",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:1165,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000366
The organization implements the security configuration settings.
NIST SP 800-53 :: CM-6 b
NIST SP 800-53A :: CM-6.1 (iv)
NIST SP 800-53 Revision 4 :: CM-6 b

"
V-38644,low,SRG-OS-000096,SV-50445r2_rule,RHEL-06-000265,The ntpdate service must not be running.,"The ""ntpdate"" service may only be suitable for systems which are rebooted frequently enough that clock drift does not cause problems between reboots. In any event, the functionality of the ntpdate service is now available in the ntpd program and should be considered deprecated.",,,"The ntpdate service sets the local hardware clock by polling NTP servers when the system boots. It synchronizes to the NTP servers listed in ""/etc/ntp/step-tickers"" or ""/etc/ntp.conf"" and then sets the local hardware clock to the newly synchronized system time. The ""ntpdate"" service can be disabled with the following commands: 

# chkconfig ntpdate off
# service ntpdate stop",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:132,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000382
The organization configures the information system to prohibit or restrict the use of organization defined functions, ports, protocols, and/or services.
NIST SP 800-53 :: CM-7
NIST SP 800-53A :: CM-7.1 (iii)
NIST SP 800-53 Revision 4 :: CM-7 b

"
V-38645,low,SRG-OS-999999,SV-50446r1_rule,RHEL-06-000345,The system default umask in /etc/login.defs must be 077.,The umask value influences the permissions assigned to files when they are created. A misconfigured umask value could result in files with excessive permissions that can be read and/or written to by unauthorized users.,,,"To ensure the default umask controlled by ""/etc/login.defs"" is set properly, add or correct the ""umask"" setting in ""/etc/login.defs"" to read as follows: 

UMASK 077",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:396,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000366
The organization implements the security configuration settings.
NIST SP 800-53 :: CM-6 b
NIST SP 800-53A :: CM-6.1 (iv)
NIST SP 800-53 Revision 4 :: CM-6 b

"
V-38646,low,SRG-OS-000096,SV-50447r2_rule,RHEL-06-000266,The oddjobd service must not be running.,"The ""oddjobd"" service may provide necessary functionality in some environments but it can be disabled if it is not needed. Execution of tasks by privileged programs, on behalf of unprivileged ones, has traditionally been a source of privilege escalation security issues.",,,"The ""oddjobd"" service exists to provide an interface and access control mechanism through which specified privileged tasks can run tasks for unprivileged client applications. Communication with ""oddjobd"" is through the system message bus. The ""oddjobd"" service can be disabled with the following commands: 

# chkconfig oddjobd off
# service oddjobd stop",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:380,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000382
The organization configures the information system to prohibit or restrict the use of organization defined functions, ports, protocols, and/or services.
NIST SP 800-53 :: CM-7
NIST SP 800-53A :: CM-7.1 (iii)
NIST SP 800-53 Revision 4 :: CM-7 b

"
V-38647,low,SRG-OS-999999,SV-50448r1_rule,RHEL-06-000344,The system default umask in /etc/profile must be 077.,The umask value influences the permissions assigned to files when they are created. A misconfigured umask value could result in files with excessive permissions that can be read and/or written to by unauthorized users.,,,"To ensure the default umask controlled by ""/etc/profile"" is set properly, add or correct the ""umask"" setting in ""/etc/profile"" to read as follows: 

umask 077",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:558,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000366
The organization implements the security configuration settings.
NIST SP 800-53 :: CM-6 b
NIST SP 800-53A :: CM-6.1 (iv)
NIST SP 800-53 Revision 4 :: CM-6 b

"
V-38648,low,SRG-OS-000096,SV-50449r2_rule,RHEL-06-000267,The qpidd service must not be running.,"The qpidd service is automatically installed when the ""base"" package selection is selected during installation. The qpidd service listens for network connections which increases the attack surface of the system. If the system is not intended to receive AMQP traffic then the ""qpidd"" service is not needed and should be disabled or removed.",,,"The ""qpidd"" service provides high speed, secure, guaranteed delivery services. It is an implementation of the Advanced Message Queuing Protocol. By default the qpidd service will bind to port 5672 and listen for connection attempts. The ""qpidd"" service can be disabled with the following commands: 

# chkconfig qpidd off
# service qpidd stop",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:183,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000382
The organization configures the information system to prohibit or restrict the use of organization defined functions, ports, protocols, and/or services.
NIST SP 800-53 :: CM-7
NIST SP 800-53A :: CM-7.1 (iii)
NIST SP 800-53 Revision 4 :: CM-7 b

"
V-38649,low,SRG-OS-999999,SV-50450r1_rule,RHEL-06-000343,The system default umask for the csh shell must be 077.,The umask value influences the permissions assigned to files when they are created. A misconfigured umask value could result in files with excessive permissions that can be read and/or written to by unauthorized users.,,,"To ensure the default umask for users of the C shell is set properly, add or correct the ""umask"" setting in ""/etc/csh.cshrc"" to read as follows: 

umask 077",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:663,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000366
The organization implements the security configuration settings.
NIST SP 800-53 :: CM-6 b
NIST SP 800-53A :: CM-6.1 (iv)
NIST SP 800-53 Revision 4 :: CM-6 b

"
V-38650,low,SRG-OS-000096,SV-50451r2_rule,RHEL-06-000268,The rdisc service must not be running.,General-purpose systems typically have their network and routing information configured statically by a system administrator. Workstations or some special-purpose systems often use DHCP (instead of IRDP) to retrieve dynamic network configuration information.,,,"The ""rdisc"" service implements the client side of the ICMP Internet Router Discovery Protocol (IRDP), which allows discovery of routers on the local subnet. If a router is discovered then the local routing table is updated with a corresponding default route. By default this daemon is disabled. The ""rdisc"" service can be disabled with the following commands: 

# chkconfig rdisc off
# service rdisc stop",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:1080,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000382
The organization configures the information system to prohibit or restrict the use of organization defined functions, ports, protocols, and/or services.
NIST SP 800-53 :: CM-7
NIST SP 800-53A :: CM-7.1 (iii)
NIST SP 800-53 Revision 4 :: CM-7 b

"
V-38651,low,SRG-OS-999999,SV-50452r1_rule,RHEL-06-000342,The system default umask for the bash shell must be 077.,The umask value influences the permissions assigned to files when they are created. A misconfigured umask value could result in files with excessive permissions that can be read and/or written to by unauthorized users.,,,"To ensure the default umask for users of the Bash shell is set properly, add or correct the ""umask"" setting in ""/etc/bashrc"" to read as follows: 

umask 077",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:240,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000366
The organization implements the security configuration settings.
NIST SP 800-53 :: CM-6 b
NIST SP 800-53A :: CM-6.1 (iv)
NIST SP 800-53 Revision 4 :: CM-6 b

"
V-38656,low,SRG-OS-999999,SV-50457r1_rule,RHEL-06-000272,The system must use SMB client signing for connecting to samba servers using smbclient.,Packet signing can prevent man-in-the-middle attacks which modify SMB packets in transit.,,,"To require samba clients running ""smbclient"" to use packet signing, add the following to the ""[global]"" section of the Samba configuration file in ""/etc/samba/smb.conf"": 

client signing = mandatory

Requiring samba clients such as ""smbclient"" to use packet signing ensures they can only communicate with servers that support packet signing.",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:763,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000366
The organization implements the security configuration settings.
NIST SP 800-53 :: CM-6 b
NIST SP 800-53A :: CM-6.1 (iv)
NIST SP 800-53 Revision 4 :: CM-6 b

"
V-38658,medium,SRG-OS-000077,SV-50459r6_rule,RHEL-06-000274,The system must prohibit the reuse of passwords within five iterations.,Preventing reuse of previous passwords helps ensure that a compromised password is not reused by a user.,,,"Do not allow users to reuse recent passwords. This can be accomplished by using the ""remember"" option for the ""pam_pwhistory"" PAM module. In the file ""/etc/pam.d/system-auth"" and /etc/pam.d/password-auth, append ""remember=5"" to the lines that refer to the ""pam_pwhistory.so"" module, as shown:

password required pam_pwhistory.so [existing_options] remember=5

or

password requisite pam_pwhistory.so [existing_options] remember=5

The DoD requirement is five passwords.",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:4002,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000200
The information system prohibits password reuse for the organization defined number of generations.
NIST SP 800-53 :: IA-5 (1) (e)
NIST SP 800-53A :: IA-5 (1).1 (v)
NIST SP 800-53 Revision 4 :: IA-5 (1) (e)

"
V-38668,high,SRG-OS-999999,SV-50469r4_rule,RHEL-06-000286,The x86 Ctrl-Alt-Delete key sequence must be disabled.,"A locally logged-in user who presses Ctrl-Alt-Delete, when at the console, can reboot the system. If accidentally pressed, as could happen in the case of mixed OS environment, this can create the risk of short-term loss of availability of systems due to unintentional reboot. In the GNOME graphical environment, risk of unintentional reboot from the Ctrl-Alt-Delete sequence is reduced because the user will be prompted before any action is taken.",,,"By default, the system includes the following line in ""/etc/init/control-alt-delete.conf"" to reboot the system when the Ctrl-Alt-Delete key sequence is pressed:

exec /sbin/shutdown -r now ""Ctrl-Alt-Delete pressed""


To configure the system to log a message instead of rebooting the system, add the following line to ""/etc/init/control-alt-delete.override"" to read as follows:

exec /usr/bin/logger -p authpriv.notice ""Ctrl-Alt-Delete pressed""",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:1,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000366
The organization implements the security configuration settings.
NIST SP 800-53 :: CM-6 b
NIST SP 800-53A :: CM-6.1 (iv)
NIST SP 800-53 Revision 4 :: CM-6 b

"
V-38669,low,SRG-OS-999999,SV-50470r1_rule,RHEL-06-000287,The postfix service must be enabled for mail delivery.,Local mail delivery is essential to some system maintenance and notification tasks.,,,"The Postfix mail transfer agent is used for local mail delivery within the system. The default configuration only listens for connections to the default SMTP port (port 25) on the loopback interface (127.0.0.1). It is recommended to leave this service enabled for local mail delivery. The ""postfix"" service can be enabled with the following command: 

# chkconfig postfix on
# service postfix start",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:165,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000366
The organization implements the security configuration settings.
NIST SP 800-53 :: CM-6 b
NIST SP 800-53A :: CM-6.1 (iv)
NIST SP 800-53 Revision 4 :: CM-6 b

"
V-38671,medium,SRG-OS-999999,SV-50472r1_rule,RHEL-06-000288,The sendmail package must be removed.,The sendmail software was not developed with security in mind and its design prevents it from being effectively contained by SELinux. Postfix should be used instead.,,,"Sendmail is not the default mail transfer agent and is not installed by default. The ""sendmail"" package can be removed with the following command: 

# yum erase sendmail",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:274,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000366
The organization implements the security configuration settings.
NIST SP 800-53 :: CM-6 b
NIST SP 800-53A :: CM-6.1 (iv)
NIST SP 800-53 Revision 4 :: CM-6 b

"
V-38672,low,SRG-OS-000096,SV-50473r2_rule,RHEL-06-000289,The netconsole service must be disabled unless required.,"The ""netconsole"" service is not necessary unless there is a need to debug kernel panics, which is not common.",,,"The ""netconsole"" service is responsible for loading the netconsole kernel module, which logs kernel printk messages over UDP to a syslog server. This allows debugging of problems where disk logging fails and serial consoles are impractical. The ""netconsole"" service can be disabled with the following commands: 

# chkconfig netconsole off
# service netconsole stop",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:941,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000382
The organization configures the information system to prohibit or restrict the use of organization defined functions, ports, protocols, and/or services.
NIST SP 800-53 :: CM-7
NIST SP 800-53A :: CM-7.1 (iii)
NIST SP 800-53 Revision 4 :: CM-7 b

"
V-38674,medium,SRG-OS-000248,SV-50475r1_rule,RHEL-06-000290,X Windows must not be enabled unless required.,Unnecessary services should be disabled to decrease the attack surface of the system.,,,"Setting the system's runlevel to 3 will prevent automatic startup of the X server. To do so, ensure the following line in ""/etc/inittab"" features a ""3"" as shown: 

id:3:initdefault:",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:688,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-001436
The organization disables organization defined networking protocols within the information system deemed to be nonsecure except for explicitly identified components in support of specific operational requirements.
NIST SP 800-53 :: AC-17 (8)
NIST SP 800-53A :: AC-17 (8).1 (ii)

"
V-38675,low,SRG-OS-999999,SV-50476r2_rule,RHEL-06-000308,Process core dumps must be disabled unless needed.,A core dump includes a memory image taken at the time the operating system terminates an application. The memory image could contain sensitive data and is generally useful only for developers trying to debug problems.,,,"To disable core dumps for all users, add the following line to ""/etc/security/limits.conf"": 

* hard core 0",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:3072,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000366
The organization implements the security configuration settings.
NIST SP 800-53 :: CM-6 b
NIST SP 800-53A :: CM-6.1 (iv)
NIST SP 800-53 Revision 4 :: CM-6 b

"
V-38676,low,SRG-OS-999999,SV-50477r2_rule,RHEL-06-000291,"The xorg-x11-server-common (X Windows) package must not be installed, unless required.",Unnecessary packages should not be installed to decrease the attack surface of the system.,,,"Removing all packages which constitute the X Window System ensures users or malicious software cannot start X. To do so, run the following command: 

# yum groupremove ""X Window System""",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:1175,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000366
The organization implements the security configuration settings.
NIST SP 800-53 :: CM-6 b
NIST SP 800-53A :: CM-6.1 (iv)
NIST SP 800-53 Revision 4 :: CM-6 b

"
V-38677,high,SRG-OS-000104,SV-50478r1_rule,RHEL-06-000309,The NFS server must not have the insecure file locking option enabled.,Allowing insecure file locking could allow for sensitive data to be viewed or edited by an unauthorized user.,,,"By default the NFS server requires secure file-lock requests, which require credentials from the client in order to lock a file. Most NFS clients send credentials with file lock requests, however, there are a few clients that do not send credentials when requesting a file-lock, allowing the client to only be able to lock world-readable files. To get around this, the ""insecure_locks"" option can be used so these clients can access the desired export. This poses a security risk by potentially allowing the client access to data for which it does not have authorization. Remove any instances of the ""insecure_locks"" option from the file ""/etc/exports"".",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:4001,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000764
The information system uniquely identifies and authenticates organizational users (or processes acting on behalf of organizational users).
NIST SP 800-53 :: IA-2
NIST SP 800-53A :: IA-2.1
NIST SP 800-53 Revision 4 :: IA-2

"
V-38679,medium,SRG-OS-999999,SV-50480r3_rule,RHEL-06-000292,The DHCP client must be disabled if not needed.,"DHCP relies on trusting the local network. If the local network is not trusted, then it should not be used. However, the automatic configuration provided by DHCP is commonly used and the alternative, manual configuration, presents an unacceptable burden in many circumstances.",,,"For each interface [IFACE] on the system (e.g. eth0), edit ""/etc/sysconfig/network-scripts/ifcfg-[IFACE]"" and make the following changes. 

Correct the BOOTPROTO line to read:

BOOTPROTO=none


Add or correct the following lines, substituting the appropriate values based on your site's addressing scheme:

NETMASK=[local LAN netmask]
IPADDR=[assigned IP address]
GATEWAY=[local LAN default gateway]",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:208,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000366
The organization implements the security configuration settings.
NIST SP 800-53 :: CM-6 b
NIST SP 800-53A :: CM-6.1 (iv)
NIST SP 800-53 Revision 4 :: CM-6 b

"
V-38680,medium,SRG-OS-000046,SV-50481r1_rule,RHEL-06-000313,The audit system must identify staff members to receive notifications of audit log storage volume capacity issues.,"Email sent to the root account is typically aliased to the administrators of the system, who can take appropriate action.",,,"The ""auditd"" service can be configured to send email to a designated account in certain situations. Add or correct the following line in ""/etc/audit/auditd.conf"" to ensure that administrators are notified via email for those situations: 

action_mail_acct = root",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:548,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000139
The information system alerts designated organization-defined personnel or roles in the event of an audit processing failure.
NIST SP 800-53 :: AU-5 a
NIST SP 800-53A :: AU-5.1 (ii)
NIST SP 800-53 Revision 4 :: AU-5 a

"
V-38684,low,SRG-OS-000027,SV-50485r2_rule,RHEL-06-000319,"The system must limit users to 10 simultaneous system logins, or a site-defined number, in accordance with operational requirements.",Limiting simultaneous user logins can insulate the system from denial of service problems caused by excessive logins. Automated login processes operating improperly or maliciously may result in an exceptional number of simultaneous login sessions.,,,"Limiting the number of allowed users and sessions per user can limit risks related to denial of service attacks. This addresses concurrent sessions for a single account and does not address concurrent sessions by a single user via multiple accounts. To set the number of concurrent sessions per user add the following line in ""/etc/security/limits.conf"": 

* hard maxlogins 10

A documented site-defined number may be substituted for 10 in the above.",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:112,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000054
The information system limits the number of concurrent sessions for each organization-defined account and/or account type to an organization-defined number of sessions.
NIST SP 800-53 :: AC-10
NIST SP 800-53A :: AC-10.1 (ii)
NIST SP 800-53 Revision 4 :: AC-10

"
V-38687,low,SRG-OS-000160,SV-50488r3_rule,RHEL-06-000321,The system must provide VPN connectivity for communications over untrusted networks.,Providing the ability for remote users or systems to initiate a secure VPN connection protects information when it is transmitted over a wide area network.,,,"The “libreswan” package provides an implementation of IPsec and IKE, which permits the creation of secure tunnels over untrusted networks. The ""libreswan"" package can be installed with the following command: 

# yum install libreswan",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:1005,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-001130
The information system protects the confidentiality of transmitted information.
NIST SP 800-53 :: SC-9
NIST SP 800-53A :: SC-9.1

"
V-38688,medium,SRG-OS-000024,SV-50489r3_rule,RHEL-06-000324,"A login banner must be displayed immediately prior to, or as part of, graphical desktop environment login prompts.",An appropriate warning message reinforces policy awareness during the logon process and facilitates possible legal action against attackers.,,,"To enable displaying a login warning banner in the GNOME Display Manager's login screen, run the following command: 

# gconftool-2 --direct \
--config-source xml:readwrite:/etc/gconf/gconf.xml.mandatory \
--type bool \
--set /apps/gdm/simple-greeter/banner_message_enable true

To display a banner, this setting must be enabled and then banner text must also be set.",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:3883,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000050
The information system retains the notification message or banner on the screen until users acknowledge the usage conditions and take explicit actions to log on to or further access.
NIST SP 800-53 :: AC-8 b
NIST SP 800-53A :: AC-8.1 (iii)
NIST SP 800-53 Revision 4 :: AC-8 b

"
V-38691,medium,SRG-OS-000034,SV-50492r2_rule,RHEL-06-000331,The Bluetooth service must be disabled.,"Disabling the ""bluetooth"" service prevents the system from attempting connections to Bluetooth devices, which entails some security risk. Nevertheless, variation in this risk decision may be expected due to the utility of Bluetooth connectivity and its limited range.",,,"The ""bluetooth"" service can be disabled with the following command: 

# chkconfig bluetooth off



# service bluetooth stop",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:418,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000085
The organization monitors for unauthorized connections of mobile devices to organizational information systems.
NIST SP 800-53 :: AC-19 c
NIST SP 800-53A :: AC-19.1 (iii)

"
V-38692,low,GEN006660,SV-50493r1_rule,RHEL-06-000334,Accounts must be locked upon 35 days of inactivity.,Disabling inactive accounts ensures that accounts which may not have been responsibly removed are not available to attackers who may have compromised their credentials.,,,"To specify the number of days after a password expires (which signifies inactivity) until an account is permanently disabled, add or correct the following lines in ""/etc/default/useradd"", substituting ""[NUM_DAYS]"" appropriately: 

INACTIVE=[NUM_DAYS]

A value of 35 is recommended. If a password is currently on the verge of expiration, then 35 days remain until the account is automatically disabled. However, if the password will not expire for another 60 days, then 95 days could elapse until the account would be automatically disabled. See the ""useradd"" man page for more information. Determining the inactivity timeout must be done with careful consideration of the length of a ""normal"" period of inactivity for users in the particular environment. Setting the timeout too low incurs support costs and also has the potential to impact availability of the system to legitimate users.",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:3054,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000017
The information system automatically disables inactive accounts after an organization-defined time period.
NIST SP 800-53 :: AC-2 (3)
NIST SP 800-53A :: AC-2 (3).1 (ii)
NIST SP 800-53 Revision 4 :: AC-2 (3)

"
